uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Flatulence and related conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R14;;SAME-AS;;;;;;;
;Fecal incontinence;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R15;;SAME-AS;;;;;;;
;Hepatomegaly and splenomegaly, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R16;;SAME-AS;;;;;;;
;Hepatomegaly, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R16.0;;SAME-AS;;;;;;;
;Splenomegaly, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R16.1;;SAME-AS;;;;;;;
;Hepatomegaly with splenomegaly, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R16.2;;SAME-AS;;;;;;;
;Unspecified jaundice;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R17;;SAME-AS;;;;;;;
;Ascites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R18;;SAME-AS;;;;;;;
;Other symptoms and signs involving the digestive system and abdomen;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R19;;SAME-AS;;;;;;;
;Intra-abdominal and pelvic swelling, mass, and lump;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R19.0;;SAME-AS;;;;;;;
;Abnormal bowel sounds;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R19.1;;SAME-AS;;;;;;;
;Visible peristalsis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R19.2;;SAME-AS;;;;;;;
;Abdominal rigidity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R19.3;;SAME-AS;;;;;;;
;Change in bowel habit;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R19.4;;SAME-AS;;;;;;;
;Other fecal abnormalities;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R19.5;;SAME-AS;;;;;;;
;Halitosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R19.6;;SAME-AS;;;;;;;
;Other specified symptoms and signs involving the digestive system and abdomen;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R19.8;;SAME-AS;;;;;;;
;Disturbances of skin sensation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R20;;SAME-AS;;;;;;;
;Anesthesia of skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R20.0;;SAME-AS;;;;;;;
;Hypoesthesia of skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R20.1;;SAME-AS;;;;;;;
;Paresthesia of skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R20.2;;SAME-AS;;;;;;;
;Hyperesthesia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R20.3;;SAME-AS;;;;;;;
;Other and unspecified disturbances of skin sensation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R20.8;;SAME-AS;;;;;;;
;Rash and other nonspecific skin eruption;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R21;;SAME-AS;;;;;;;
;Localized swelling, mass, and lump of skin and subcutaneous tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R22;;SAME-AS;;;;;;;
;Localized swelling, mass, and lump, head;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R22.0;;SAME-AS;;;;;;;
;Localized swelling, mass, and lump, neck;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R22.1;;SAME-AS;;;;;;;
;Localized swelling, mass, and lump, trunk;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R22.2;;SAME-AS;;;;;;;
;Localized swelling, mass, and lump, upper limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R22.3;;SAME-AS;;;;;;;
;Localized swelling, mass, and lump, lower limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R22.4;;SAME-AS;;;;;;;
;Localized swelling, mass, and lump, multiple sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R22.7;;SAME-AS;;;;;;;
;Localized swelling, mass, and lump, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R22.9;;SAME-AS;;;;;;;
;Other skin changes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R23;;SAME-AS;;;;;;;
;Cyanosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R23.0;;SAME-AS;;;;;;;
;Pallor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R23.1;;SAME-AS;;;;;;;
;Flushing;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R23.2;;SAME-AS;;;;;;;
;Spontaneous ecchymoses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R23.3;;SAME-AS;;;;;;;
;Changes in skin texture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R23.4;;SAME-AS;;;;;;;
;Other and unspecified skin changes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R23.8;;SAME-AS;;;;;;;
;Abnormal involuntary movements;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R25;;SAME-AS;;;;;;;
;Abnormal head movements;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R25.0;;SAME-AS;;;;;;;
;Tremor, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R25.1;;SAME-AS;;;;;;;
;Cramp and spasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R25.2;;SAME-AS;;;;;;;
;Fasciculation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R25.3;;SAME-AS;;;;;;;
;Other and unspecified abnormal involuntary movements;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R25.8;;SAME-AS;;;;;;;
;Abnormalities of gait and mobility;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R26;;SAME-AS;;;;;;;
;Ataxic gait;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R26.0;;SAME-AS;;;;;;;
;Paralytic gait;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R26.1;;SAME-AS;;;;;;;
;Difficulty in walking, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R26.2;;SAME-AS;;;;;;;
;Immobility;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R26.3;;SAME-AS;;;;;;;
;Other and unspecified abnormalities of gait and mobility;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R26.8;;SAME-AS;;;;;;;
;Other lack of coordination;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R27;;SAME-AS;;;;;;;
;Ataxia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R27.0;;SAME-AS;;;;;;;
;Other and unspecified lack of coordination;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R27.8;;SAME-AS;;;;;;;
;Other symptoms and signs involving the nervous and musculoskeletal systems;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R29;;SAME-AS;;;;;;;
;Tetany;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R29.0;;SAME-AS;;;;;;;
;Meningismus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R29.1;;SAME-AS;;;;;;;
;Abnormal reflex;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R29.2;;SAME-AS;;;;;;;
;Abnormal posture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R29.3;;SAME-AS;;;;;;;
;Clicking hip;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R29.4;;SAME-AS;;;;;;;
;Tendency to fall, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R29.6;;SAME-AS;;;;;;;
;Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R29.8;;SAME-AS;;;;;;;
;Pain associated with micturition;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R30;;SAME-AS;;;;;;;
;Dysuria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R30.0;;SAME-AS;;;;;;;
;Vesical tenesmus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R30.1;;SAME-AS;;;;;;;
;Painful micturition, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R30.9;;SAME-AS;;;;;;;
;Unspecified hematuria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R31;;SAME-AS;;;;;;;
;Unspecified urinary incontinence;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R32;;SAME-AS;;;;;;;
;Retention of urine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R33;;SAME-AS;;;;;;;
;Anuria and oliguria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R34;;SAME-AS;;;;;;;
;Polyuria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R35;;SAME-AS;;;;;;;
;Urethral discharge;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R36;;SAME-AS;;;;;;;
;Other symptoms and signs involving the urinary system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R39;;SAME-AS;;;;;;;
;Extravasation of urine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R39.0;;SAME-AS;;;;;;;
;Other difficulties with micturition;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R39.1;;SAME-AS;;;;;;;
;Extrarenal uremia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R39.2;;SAME-AS;;;;;;;
;Other and unspecified symptoms and signs involving the urinary system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R39.8;;SAME-AS;;;;;;;
;Somnolence, stupor, and coma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R40;;SAME-AS;;;;;;;
;Somnolence;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R40.0;;SAME-AS;;;;;;;
;Stupor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R40.1;;SAME-AS;;;;;;;
;Coma, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R40.2;;SAME-AS;;;;;;;
;Other symptoms and signs involving cognitive functions and awareness;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R41;;SAME-AS;;;;;;;
;Disorientation, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R41.0;;SAME-AS;;;;;;;
;Anterograde amnesia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R41.1;;SAME-AS;;;;;;;
;Retrograde amnesia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R41.2;;SAME-AS;;;;;;;
;Other amnesia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R41.3;;SAME-AS;;;;;;;
;Other and unspecified symptoms and signs involving cognitive functions and awareness;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R41.8;;SAME-AS;;;;;;;
;Dizziness and giddiness;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R42;;SAME-AS;;;;;;;
;Disturbances of smell and taste;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R43;;SAME-AS;;;;;;;
;Anosmia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R43.0;;SAME-AS;;;;;;;
;Parosmia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R43.1;;SAME-AS;;;;;;;
;Parageusia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R43.2;;SAME-AS;;;;;;;
;Other and unspecified disturbances of smell and taste;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R43.8;;SAME-AS;;;;;;;
;Other symptoms and signs involving general sensations and perceptions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R44;;SAME-AS;;;;;;;
;Auditory hallucinations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R44.0;;SAME-AS;;;;;;;
;Visual hallucinations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R44.1;;SAME-AS;;;;;;;
;Other hallucinations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R44.2;;SAME-AS;;;;;;;
;Hallucinations, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R44.3;;SAME-AS;;;;;;;
;Other and unspecified symptoms and signs involving general sensations and perceptions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R44.8;;SAME-AS;;;;;;;
;Symptoms and signs involving emotional state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R45;;SAME-AS;;;;;;;
;Nervousness;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R45.0;;SAME-AS;;;;;;;
;Restlessness and agitation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R45.1;;SAME-AS;;;;;;;
;Unhappiness;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R45.2;;SAME-AS;;;;;;;
;Demoralization and apathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R45.3;;SAME-AS;;;;;;;
;Irritability and anger;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R45.4;;SAME-AS;;;;;;;
;Hostility;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R45.5;;SAME-AS;;;;;;;
;Physical violence;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R45.6;;SAME-AS;;;;;;;
;State of emotional shock and stress, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R45.7;;SAME-AS;;;;;;;
;Other symptoms and signs involving emotional state;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R45.8;;SAME-AS;;;;;;;
;Symptoms and signs involving appearance and behavior;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R46;;SAME-AS;;;;;;;
;Very low level of personal hygiene;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R46.0;;SAME-AS;;;;;;;
;Bizarre personal appearance;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R46.1;;SAME-AS;;;;;;;
;Strange and inexplicable behavior;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R46.2;;SAME-AS;;;;;;;
;Overactivity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R46.3;;SAME-AS;;;;;;;
;Slowness and poor responsiveness;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R46.4;;SAME-AS;;;;;;;
;Suspiciousness and marked evasiveness;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R46.5;;SAME-AS;;;;;;;
;Undue concern and preoccupation with stressful events;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R46.6;;SAME-AS;;;;;;;
;Verbosity and circumstantial detail obscuring reason for contact;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R46.7;;SAME-AS;;;;;;;
;Other symptoms and signs involving appearance and behavior;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R46.8;;SAME-AS;;;;;;;
;Speech disturbances, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R47;;SAME-AS;;;;;;;
;Dysphasia and aphasia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R47.0;;SAME-AS;;;;;;;
;Dysarthria and anarthria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R47.1;;SAME-AS;;;;;;;
;Other and unspecified speech disturbances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R47.8;;SAME-AS;;;;;;;
;Dyslexia and other symbolic dysfunctions, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R48;;SAME-AS;;;;;;;
;Dyslexia and alexia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R48.0;;SAME-AS;;;;;;;
;Agnosia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R48.1;;SAME-AS;;;;;;;
;Apraxia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R48.2;;SAME-AS;;;;;;;
;Other and unspecified symbolic dysfunctions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R48.8;;SAME-AS;;;;;;;
;Voice disturbances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R49;;SAME-AS;;;;;;;
;Dysphonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R49.0;;SAME-AS;;;;;;;
;Aphonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R49.1;;SAME-AS;;;;;;;
;Hypernasality and hyponasality;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R49.2;;SAME-AS;;;;;;;
;Other and unspecified voice disturbances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R49.8;;SAME-AS;;;;;;;
;Fever of unknown origin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R50;;SAME-AS;;;;;;;
;Fever with chills;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R50.0;;SAME-AS;;;;;;;
;Persistent fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R50.1;;SAME-AS;;;;;;;
;Drug-induced fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R50.2;;SAME-AS;;;;;;;
;Other specified fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R50.8;;SAME-AS;;;;;;;
;Fever, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R50.9;;SAME-AS;;;;;;;
;Headache;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R51;;SAME-AS;;;;;;;
;Pain, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R52;;SAME-AS;;;;;;;
;Acute pain;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R52.0;;SAME-AS;;;;;;;
;Chronic intractable pain;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R52.1;;SAME-AS;;;;;;;
;Other chronic pain;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R52.2;;SAME-AS;;;;;;;
;Pain, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R52.9;;SAME-AS;;;;;;;
;Malaise and fatigue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R53;;SAME-AS;;;;;;;
;Senility;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R54;;SAME-AS;;;;;;;
;Syncope and collapse;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R55;;SAME-AS;;;;;;;
;Convulsions, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R56;;SAME-AS;;;;;;;
;Febrile convulsions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R56.0;;SAME-AS;;;;;;;
;Other and unspecified convulsions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R56.8;;SAME-AS;;;;;;;
;Shock, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R57;;SAME-AS;;;;;;;
;Cardiogenic shock;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R57.0;;SAME-AS;;;;;;;
;Hypovolemic shock;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R57.1;;SAME-AS;;;;;;;
;Other shock;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R57.8;;SAME-AS;;;;;;;
;Shock, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R57.9;;SAME-AS;;;;;;;
;Hemorrhage, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R58;;SAME-AS;;;;;;;
;Enlarged lymph nodes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R59;;SAME-AS;;;;;;;
;Localized enlarged lymph nodes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R59.0;;SAME-AS;;;;;;;
;Generalized enlarged lymph nodes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R59.1;;SAME-AS;;;;;;;
;Enlarged lymph nodes, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R59.9;;SAME-AS;;;;;;;
;Edema, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R60;;SAME-AS;;;;;;;
;Localized edema;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R60.0;;SAME-AS;;;;;;;
;Generalized edema;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R60.1;;SAME-AS;;;;;;;
;Edema, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R60.9;;SAME-AS;;;;;;;
;Hyperhidrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R61;;SAME-AS;;;;;;;
;Localized hyperhidrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R61.0;;SAME-AS;;;;;;;
;Generalized hyperhidrosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R61.1;;SAME-AS;;;;;;;
;Hyperhidrosis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R61.9;;SAME-AS;;;;;;;
;Lack of expected normal physiological development;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R62;;SAME-AS;;;;;;;
;Lack of expected normal physiological development, delayed milestone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R62.0;;SAME-AS;;;;;;;
;Other lack of expected normal physiological development;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R62.8;;SAME-AS;;;;;;;
;Lack of expected normal physiological development, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R62.9;;SAME-AS;;;;;;;
;Symptoms and signs concerning food and fluid intake;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R63;;SAME-AS;;;;;;;
;Anorexia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R63.0;;SAME-AS;;;;;;;
;Polydipsia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R63.1;;SAME-AS;;;;;;;
;Polyphagia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;R63.2;;SAME-AS;;;;;;;
