uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Extradural and subdural abscess, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G06.2;;SAME-AS;;;;;;;
;Intracranial and intraspinal phlebitis and thrombophlebitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G08;;SAME-AS;;;;;;;
;Sequelae of inflammatory diseases of central nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G09;;SAME-AS;;;;;;;
;Huntington's disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G10;;SAME-AS;;;;;;;
;Hereditary ataxia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G11;;SAME-AS;;;;;;;
;Congenital nonprogressive ataxia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G11.0;;SAME-AS;;;;;;;
;Early-onset cerebellar ataxia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G11.1;;SAME-AS;;;;;;;
;Late-onset cerebellar ataxia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G11.2;;SAME-AS;;;;;;;
;Cerebellar ataxia with defective DNA repair;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G11.3;;SAME-AS;;;;;;;
;Hereditary spastic paraplegia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G11.4;;SAME-AS;;;;;;;
;Other hereditary ataxias;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G11.8;;SAME-AS;;;;;;;
;Hereditary ataxia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G11.9;;SAME-AS;;;;;;;
;Spinal muscular atrophy and related syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G12;;SAME-AS;;;;;;;
;Infantile spinal muscular atrophy, type I [Werdnig-Hoffman];;;;Diagnosis;N/A;;FALSE;ICD10-BD;G12.0;;SAME-AS;;;;;;;
;Other inherited spinal muscular atrophy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G12.1;;SAME-AS;;;;;;;
;Motor neuron disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G12.2;;SAME-AS;;;;;;;
;Other spinal muscular atrophies and related syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G12.8;;SAME-AS;;;;;;;
;Spinal muscular atrophy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G12.9;;SAME-AS;;;;;;;
;Parkinson's disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G20;;SAME-AS;;;;;;;
;Secondary parkinsonism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G21;;SAME-AS;;;;;;;
;Malignant neuroleptic syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G21.0;;SAME-AS;;;;;;;
;Other drug-induced secondary parkinsonism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G21.1;;SAME-AS;;;;;;;
;Secondary parkinsonism due to other external agents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G21.2;;SAME-AS;;;;;;;
;Postencephalitic parkinsonism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G21.3;;SAME-AS;;;;;;;
;Other secondary parkinsonism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G21.8;;SAME-AS;;;;;;;
;Secondary parkinsonism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G21.9;;SAME-AS;;;;;;;
;Other degenerative diseases of basal ganglia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G23;;SAME-AS;;;;;;;
;Hallervorden-Spatz disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G23.0;;SAME-AS;;;;;;;
;Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski];;;;Diagnosis;N/A;;FALSE;ICD10-BD;G23.1;;SAME-AS;;;;;;;
;Striatonigral degeneration;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G23.2;;SAME-AS;;;;;;;
;Other specified degenerative diseases of basal ganglia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G23.8;;SAME-AS;;;;;;;
;Degenerative disease of basal ganglia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G23.9;;SAME-AS;;;;;;;
;Dystonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G24;;SAME-AS;;;;;;;
;Drug-induced dystonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G24.0;;SAME-AS;;;;;;;
;Idiopathic familial dystonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G24.1;;SAME-AS;;;;;;;
;Idiopathic nonfamilial dystonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G24.2;;SAME-AS;;;;;;;
;Spasmodic torticollis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G24.3;;SAME-AS;;;;;;;
;Idiopathic orofacial dystonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G24.4;;SAME-AS;;;;;;;
;Blepharospasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G24.5;;SAME-AS;;;;;;;
;Other dystonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G24.8;;SAME-AS;;;;;;;
;Dystonia, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G24.9;;SAME-AS;;;;;;;
;Other extrapyramidal and movement disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G25;;SAME-AS;;;;;;;
;Essential tremor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G25.0;;SAME-AS;;;;;;;
;Drug-induced tremor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G25.1;;SAME-AS;;;;;;;
;Other specified forms of tremor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G25.2;;SAME-AS;;;;;;;
;Myoclonus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G25.3;;SAME-AS;;;;;;;
;Drug-induced chorea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G25.4;;SAME-AS;;;;;;;
;Other chorea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G25.5;;SAME-AS;;;;;;;
;Drug-induced tics and other tics of organic origin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G25.6;;SAME-AS;;;;;;;
;Other specified extrapyramidal and movement disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G25.8;;SAME-AS;;;;;;;
;Extrapyramidal and movement disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G25.9;;SAME-AS;;;;;;;
;Alzheimer's disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G30;;SAME-AS;;;;;;;
;Alzheimer's disease with early onset;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G30.0;;SAME-AS;;;;;;;
;Alzheimer's disease with late onset;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G30.1;;SAME-AS;;;;;;;
;Other Alzheimer's disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G30.8;;SAME-AS;;;;;;;
;Alzheimer's disease, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G30.9;;SAME-AS;;;;;;;
;Other degenerative diseases of nervous system, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G31;;SAME-AS;;;;;;;
;Circumscribed brain atrophy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G31.0;;SAME-AS;;;;;;;
;Senile degeneration of brain, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G31.1;;SAME-AS;;;;;;;
;Degeneration of nervous system due to alcohol;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G31.2;;SAME-AS;;;;;;;
;Other specified degenerative diseases of nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G31.8;;SAME-AS;;;;;;;
;Degenerative disease of nervous system, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G31.9;;SAME-AS;;;;;;;
;Multiple sclerosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G35;;SAME-AS;;;;;;;
;Other acute disseminated demyelination;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G36;;SAME-AS;;;;;;;
;Neuromyelitis optica [Devic];;;;Diagnosis;N/A;;FALSE;ICD10-BD;G36.0;;SAME-AS;;;;;;;
;Acute and subacute hemorrhagic leukoencephalitis [Hurst];;;;Diagnosis;N/A;;FALSE;ICD10-BD;G36.1;;SAME-AS;;;;;;;
;Other specified acute disseminated demyelination;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G36.8;;SAME-AS;;;;;;;
;Acute disseminated demyelination, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G36.9;;SAME-AS;;;;;;;
;Other demyelinating diseases of central nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G37;;SAME-AS;;;;;;;
;Diffuse sclerosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G37.0;;SAME-AS;;;;;;;
;Central demyelination of corpus callosum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G37.1;;SAME-AS;;;;;;;
;Central pontine myelinolysis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G37.2;;SAME-AS;;;;;;;
;Acute transverse myelitis in demyelinating disease of central nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G37.3;;SAME-AS;;;;;;;
;Subacute necrotizing myelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G37.4;;SAME-AS;;;;;;;
;Concentric sclerosis [Baló];;;;Diagnosis;N/A;;FALSE;ICD10-BD;G37.5;;SAME-AS;;;;;;;
;Other specified demyelinating diseases of central nervous system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G37.8;;SAME-AS;;;;;;;
;Demyelinating disease of central nervous system, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G37.9;;SAME-AS;;;;;;;
;Epilepsy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G40;;SAME-AS;;;;;;;
;Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G40.0;;SAME-AS;;;;;;;
;Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G40.1;;SAME-AS;;;;;;;
;Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G40.2;;SAME-AS;;;;;;;
;Generalized idiopathic epilepsy and epileptic syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G40.3;;SAME-AS;;;;;;;
;Other generalized epilepsy and epileptic syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G40.4;;SAME-AS;;;;;;;
;Special epileptic syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G40.5;;SAME-AS;;;;;;;
;Grand mal seizures, unspecified (with or without petit mal);;;;Diagnosis;N/A;;FALSE;ICD10-BD;G40.6;;SAME-AS;;;;;;;
;Petit mal, unspecified, without grand mal seizures;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G40.7;;SAME-AS;;;;;;;
;Other epilepsy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G40.8;;SAME-AS;;;;;;;
;Epilepsy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G40.9;;SAME-AS;;;;;;;
;Status epilepticus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G41;;SAME-AS;;;;;;;
;Grand mal status epilepticus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G41.0;;SAME-AS;;;;;;;
;Petit mal status epilepticus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G41.1;;SAME-AS;;;;;;;
;Complex partial status epilepticus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G41.2;;SAME-AS;;;;;;;
;Other status epilepticus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G41.8;;SAME-AS;;;;;;;
;Status epilepticus, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G41.9;;SAME-AS;;;;;;;
;Migraine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G43;;SAME-AS;;;;;;;
;Migraine without aura [common migraine];;;;Diagnosis;N/A;;FALSE;ICD10-BD;G43.0;;SAME-AS;;;;;;;
;Migraine with aura [classical migraine];;;;Diagnosis;N/A;;FALSE;ICD10-BD;G43.1;;SAME-AS;;;;;;;
;Status migrainosus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G43.2;;SAME-AS;;;;;;;
;Complicated migraine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G43.3;;SAME-AS;;;;;;;
;Other migraine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G43.8;;SAME-AS;;;;;;;
;Migraine, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G43.9;;SAME-AS;;;;;;;
;Other headache syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G44;;SAME-AS;;;;;;;
;Cluster headache syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G44.0;;SAME-AS;;;;;;;
;Vascular headache, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G44.1;;SAME-AS;;;;;;;
;Tension-type headache;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G44.2;;SAME-AS;;;;;;;
;Chronic posttraumatic headache;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G44.3;;SAME-AS;;;;;;;
;Drug-induced headache, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G44.4;;SAME-AS;;;;;;;
;Other specified headache syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G44.8;;SAME-AS;;;;;;;
;Transient cerebral ischemic attacks and related syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G45;;SAME-AS;;;;;;;
;Vertebro-basilar artery syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G45.0;;SAME-AS;;;;;;;
;Carotid artery syndrome (hemispheric);;;;Diagnosis;N/A;;FALSE;ICD10-BD;G45.1;;SAME-AS;;;;;;;
;Multiple and bilateral precerebral artery syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G45.2;;SAME-AS;;;;;;;
;Amaurosis fugax;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G45.3;;SAME-AS;;;;;;;
;Transient global amnesia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G45.4;;SAME-AS;;;;;;;
;Other transient cerebral ischemic attacks and related syndromes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G45.8;;SAME-AS;;;;;;;
;Transient cerebral ischemic attack, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G45.9;;SAME-AS;;;;;;;
;Sleep disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G47;;SAME-AS;;;;;;;
;Disorders of initiating and maintaining sleep [insomnias];;;;Diagnosis;N/A;;FALSE;ICD10-BD;G47.0;;SAME-AS;;;;;;;
;Disorders of excessive somnolence [hypersomnias];;;;Diagnosis;N/A;;FALSE;ICD10-BD;G47.1;;SAME-AS;;;;;;;
;Disorders of the sleep-wake schedule;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G47.2;;SAME-AS;;;;;;;
;Sleep apnea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G47.3;;SAME-AS;;;;;;;
;Narcolepsy and cataplexy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G47.4;;SAME-AS;;;;;;;
;Other sleep disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G47.8;;SAME-AS;;;;;;;
;Sleep disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G47.9;;SAME-AS;;;;;;;
;Disorders of trigeminal nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G50;;SAME-AS;;;;;;;
;Trigeminal neuralgia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G50.0;;SAME-AS;;;;;;;
;Atypical facial pain;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G50.1;;SAME-AS;;;;;;;
;Other disorders of trigeminal nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G50.8;;SAME-AS;;;;;;;
;Disorder of trigeminal nerve, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G50.9;;SAME-AS;;;;;;;
;Facial nerve disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G51;;SAME-AS;;;;;;;
;Bell's palsy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G51.0;;SAME-AS;;;;;;;
;Geniculate ganglionitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G51.1;;SAME-AS;;;;;;;
;Melkersson's syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G51.2;;SAME-AS;;;;;;;
;Clonic hemifacial spasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G51.3;;SAME-AS;;;;;;;
;Facial myokymia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G51.4;;SAME-AS;;;;;;;
;Other disorders of facial nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G51.8;;SAME-AS;;;;;;;
;Disorder of facial nerve, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G51.9;;SAME-AS;;;;;;;
;Disorders of other cranial nerves;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G52;;SAME-AS;;;;;;;
;Disorders of olfactory nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G52.0;;SAME-AS;;;;;;;
;Disorders of glossopharyngeal nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G52.1;;SAME-AS;;;;;;;
;Disorders of vagus nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G52.2;;SAME-AS;;;;;;;
;Disorders of hypoglossal nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G52.3;;SAME-AS;;;;;;;
;Disorders of multiple cranial nerves;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G52.7;;SAME-AS;;;;;;;
;Disorders of other specified cranial nerves;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G52.8;;SAME-AS;;;;;;;
;Cranial nerve disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G52.9;;SAME-AS;;;;;;;
;Nerve root and plexus disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G54;;SAME-AS;;;;;;;
;Brachial plexus disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G54.0;;SAME-AS;;;;;;;
;Lumbosacral plexus disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G54.1;;SAME-AS;;;;;;;
;Cervical root disorders, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G54.2;;SAME-AS;;;;;;;
;Thoracic root disorders, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G54.3;;SAME-AS;;;;;;;
;Lumbosacral root disorders, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G54.4;;SAME-AS;;;;;;;
;Neuralgic amyotrophy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G54.5;;SAME-AS;;;;;;;
;Phantom limb syndrome with pain;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G54.6;;SAME-AS;;;;;;;
;Phantom limb syndrome without pain;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G54.7;;SAME-AS;;;;;;;
;Other nerve root and plexus disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G54.8;;SAME-AS;;;;;;;
;Nerve root and plexus disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G54.9;;SAME-AS;;;;;;;
;Mononeuropathies of upper limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G56;;SAME-AS;;;;;;;
;Carpal tunnel syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G56.0;;SAME-AS;;;;;;;
;Other lesions of median nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G56.1;;SAME-AS;;;;;;;
;Lesion of ulnar nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G56.2;;SAME-AS;;;;;;;
;Lesion of radial nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G56.3;;SAME-AS;;;;;;;
;Causalgia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G56.4;;SAME-AS;;;;;;;
;Other mononeuropathies of upper limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G56.8;;SAME-AS;;;;;;;
;Mononeuropathy of upper limb, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G56.9;;SAME-AS;;;;;;;
;Mononeuropathies of lower limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G57;;SAME-AS;;;;;;;
;Lesion of sciatic nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G57.0;;SAME-AS;;;;;;;
;Meralgia paresthetica;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G57.1;;SAME-AS;;;;;;;
;Lesion of femoral nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G57.2;;SAME-AS;;;;;;;
;Lesion of lateral popliteal nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G57.3;;SAME-AS;;;;;;;
;Lesion of medial popliteal nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G57.4;;SAME-AS;;;;;;;
;Tarsal tunnel syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G57.5;;SAME-AS;;;;;;;
;Lesion of plantar nerve;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G57.6;;SAME-AS;;;;;;;
;Other mononeuropathies of lower limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G57.8;;SAME-AS;;;;;;;
;Mononeuropathy of lower limb, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G57.9;;SAME-AS;;;;;;;
;Other mononeuropathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G58;;SAME-AS;;;;;;;
;Intercostal neuropathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G58.0;;SAME-AS;;;;;;;
;Mononeuritis multiplex;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G58.7;;SAME-AS;;;;;;;
;Other specified mononeuropathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G58.8;;SAME-AS;;;;;;;
;Mononeuropathy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G58.9;;SAME-AS;;;;;;;
;Hereditary and idiopathic neuropathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G60;;SAME-AS;;;;;;;
;Hereditary motor and sensory neuropathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G60.0;;SAME-AS;;;;;;;
;Refsum's disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G60.1;;SAME-AS;;;;;;;
;Neuropathy in association with hereditary ataxia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G60.2;;SAME-AS;;;;;;;
;Idiopathic progressive neuropathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G60.3;;SAME-AS;;;;;;;
;Other hereditary and idiopathic neuropathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G60.8;;SAME-AS;;;;;;;
;Hereditary and idiopathic neuropathy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G60.9;;SAME-AS;;;;;;;
;Inflammatory polyneuropathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G61;;SAME-AS;;;;;;;
;Guillain-Barré syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G61.0;;SAME-AS;;;;;;;
;Serum neuropathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G61.1;;SAME-AS;;;;;;;
;Other inflammatory polyneuropathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G61.8;;SAME-AS;;;;;;;
;Inflammatory polyneuropathy, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G61.9;;SAME-AS;;;;;;;
;Other polyneuropathies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G62;;SAME-AS;;;;;;;
;Drug-induced polyneuropathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G62.0;;SAME-AS;;;;;;;
;Alcoholic polyneuropathy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G62.1;;SAME-AS;;;;;;;
;Polyneuropathy due to other toxic agents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;G62.2;;SAME-AS;;;;;;;
