uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Examination for recruitment to armed forces;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z02.3;Examination for recruitment to armed forces;SAME-AS;;;;;;;
;Examination for driving licence;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z02.4;Examination for driving licence;SAME-AS;;;;;;;
;Examination for participation in sport;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z02.5;Examination for participation in sport;SAME-AS;;;;;;;
;Examination for insurance purposes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z02.6;Examination for insurance purposes;SAME-AS;;;;;;;
;Issue of medical certificate;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z02.7;Issue of medical certificate;SAME-AS;;;;;;;
;Other examinations for administrative purposes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z02.8;Other examinations for administrative purposes;SAME-AS;;;;;;;
;Examination for administrative purposes, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z02.9;Examination for administrative purposes, unspecified;SAME-AS;;;;;;;
;Observation for suspected tuberculosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z03.0;Observation for suspected tuberculosis;SAME-AS;;;;;;;
;Observation for suspected mental and behavioural disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z03.2;Observation for suspected mental and behavioural disorders;SAME-AS;;;;;;;
;Observation for suspected nervous system disorder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z03.3;Observation for suspected nervous system disorder;SAME-AS;;;;;;;
;Observation for suspected myocardial infarction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z03.4;Observation for suspected myocardial infarction;SAME-AS;;;;;;;
;Observation for other suspected cardiovascular diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z03.5;Observation for other suspected cardiovascular diseases;SAME-AS;;;;;;;
;Observation for suspected toxic effect from ingested substance;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z03.6;Observation for suspected toxic effect from ingested substance;SAME-AS;;;;;;;
;Observation for other suspected diseases and conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z03.8;Observation for other suspected diseases and conditions;SAME-AS;;;;;;;
;Observation for suspected disease or condition, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z03.9;Observation for suspected disease or condition, unspecified;SAME-AS;;;;;;;
;Blood-alcohol and blood-drug test;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z04.0;Blood-alcohol and blood-drug test;SAME-AS;;;;;;;
;Examination and observation following transport accident;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z04.1;Examination and observation following transport accident;SAME-AS;;;;;;;
;Examination and observation following work accident;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z04.2;Examination and observation following work accident;SAME-AS;;;;;;;
;Examination and observation following other accident;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z04.3;Examination and observation following other accident;SAME-AS;;;;;;;
;Examination and observation following alleged rape and seduction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z04.4;Examination and observation following alleged rape and seduction;SAME-AS;;;;;;;
;Examination and observation following other inflicted injury;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z04.5;Examination and observation following other inflicted injury;SAME-AS;;;;;;;
;General psychiatric examination, requested by authority;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z04.6;General psychiatric examination, requested by authority;SAME-AS;;;;;;;
;Examination and observation for other specified reasons;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z04.8;Examination and observation for other specified reasons;SAME-AS;;;;;;;
;Examination and observation for unspecified reason;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z04.9;Examination and observation for unspecified reason;SAME-AS;;;;;;;
;Follow-up examination after surgery for malignant neoplasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z08.0;Follow-up examination after surgery for malignant neoplasm;SAME-AS;;;;;;;
;Follow-up examination after radiotherapy for malignant neoplasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z08.1;Follow-up examination after radiotherapy for malignant neoplasm;SAME-AS;;;;;;;
;Follow-up examination after chemotherapy for malignant neoplasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z08.2;Follow-up examination after chemotherapy for malignant neoplasm;SAME-AS;;;;;;;
;Follow-up examination after combined treatment for malignant neoplasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z08.7;Follow-up examination after combined treatment for malignant neoplasm;SAME-AS;;;;;;;
;Follow-up examination after other treatment for malignant neoplasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z08.8;Follow-up examination after other treatment for malignant neoplasm;SAME-AS;;;;;;;
;Follow-up examination after unspecified treatment for malignant neoplasm;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z08.9;Follow-up examination after unspecified treatment for malignant neoplasm;SAME-AS;;;;;;;
;Follow-up examination after surgery for other conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z09.0;Follow-up examination after surgery for other conditions;SAME-AS;;;;;;;
;Follow-up examination after radiotherapy for other conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z09.1;Follow-up examination after radiotherapy for other conditions;SAME-AS;;;;;;;
;Follow-up examination after chemotherapy for other conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z09.2;Follow-up examination after chemotherapy for other conditions;SAME-AS;;;;;;;
;Follow-up examination after psychotherapy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z09.3;Follow-up examination after psychotherapy;SAME-AS;;;;;;;
;Follow-up examination after treatment of fracture;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z09.4;Follow-up examination after treatment of fracture;SAME-AS;;;;;;;
;Follow-up examination after combined treatment for other conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z09.7;Follow-up examination after combined treatment for other conditions;SAME-AS;;;;;;;
;Follow-up examination after other treatment for other conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z09.8;Follow-up examination after other treatment for other conditions;SAME-AS;;;;;;;
;Follow-up examination after unspecified treatment for other conditions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z09.9;Follow-up examination after unspecified treatment for other conditions;SAME-AS;;;;;;;
;Occupational health examination;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z10.0;Occupational health examination;SAME-AS;;;;;;;
;Routine general health check-up of inhabitants of institutions;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z10.1;Routine general health check-up of inhabitants of institutions;SAME-AS;;;;;;;
;Routine general health check-up of armed forces;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z10.2;Routine general health check-up of armed forces;SAME-AS;;;;;;;
;Routine general health check-up of sports teams;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z10.3;Routine general health check-up of sports teams;SAME-AS;;;;;;;
;Routine general health check-up of other defined subpopulations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z10.8;Routine general health check-up of other defined subpopulations;SAME-AS;;;;;;;
;Special screening examination for intestinal infectious diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z11.0;Special screening examination for intestinal infectious diseases;SAME-AS;;;;;;;
;Special screening examination for respiratory tuberculosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z11.1;Special screening examination for respiratory tuberculosis;SAME-AS;;;;;;;
;Special screening examination for other bacterial diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z11.2;Special screening examination for other bacterial diseases;SAME-AS;;;;;;;
;Special screening examination for infections with a predominantly sexual mode of transmission;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z11.3;Special screening examination for infections with a predominantly sexual mode of transmission;SAME-AS;;;;;;;
;Special screening examination for human immunodeficiency virus [HIV];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z11.4;Special screening examination for human immunodeficiency virus [HIV];SAME-AS;;;;;;;
;Special screening examination for other viral diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z11.5;Special screening examination for other viral diseases;SAME-AS;;;;;;;
;Special screening examination for other protozoal diseases and helminthiases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z11.6;Special screening examination for other protozoal diseases and helminthiases;SAME-AS;;;;;;;
;Special screening examination for other infectious and parasitic diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z11.8;Special screening examination for other infectious and parasitic diseases;SAME-AS;;;;;;;
;Special screening examination for infectious and parasitic diseases, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z11.9;Special screening examination for infectious and parasitic diseases, unspecified;SAME-AS;;;;;;;
;Special screening examination for neoplasm of stomach;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z12.0;Special screening examination for neoplasm of stomach;SAME-AS;;;;;;;
;Special screening examination for neoplasm of intestinal tract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z12.1;Special screening examination for neoplasm of intestinal tract;SAME-AS;;;;;;;
;Special screening examination for neoplasm of respiratory organs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z12.2;Special screening examination for neoplasm of respiratory organs;SAME-AS;;;;;;;
;Special screening examination for neoplasm of breast;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z12.3;Special screening examination for neoplasm of breast;SAME-AS;;;;;;;
;Special screening examination for neoplasm of cervix;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z12.4;Special screening examination for neoplasm of cervix;SAME-AS;;;;;;;
;Special screening examination for neoplasm of prostate;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z12.5;Special screening examination for neoplasm of prostate;SAME-AS;;;;;;;
;Special screening examination for neoplasm of bladder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z12.6;Special screening examination for neoplasm of bladder;SAME-AS;;;;;;;
;Special screening examination for neoplasms of other sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z12.8;Special screening examination for neoplasms of other sites;SAME-AS;;;;;;;
;Special screening examination for neoplasm, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z12.9;Special screening examination for neoplasm, unspecified;SAME-AS;;;;;;;
;Special screening examination for diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z13.0;Special screening examination for diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism;SAME-AS;;;;;;;
;Special screening examination for diabetes mellitus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z13.1;Special screening examination for diabetes mellitus;SAME-AS;;;;;;;
;Special screening examination for nutritional disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z13.2;Special screening examination for nutritional disorders;SAME-AS;;;;;;;
;Special screening examination for mental and behavioural disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z13.3;Special screening examination for mental and behavioural disorders;SAME-AS;;;;;;;
;Special screening examination for certain developmental disorders in childhood;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z13.4;Special screening examination for certain developmental disorders in childhood;SAME-AS;;;;;;;
;Special screening examination for eye and ear disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z13.5;Special screening examination for eye and ear disorders;SAME-AS;;;;;;;
;Special screening examination for cardiovascular disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z13.6;Special screening examination for cardiovascular disorders;SAME-AS;;;;;;;
;Special screening examination for congenital malformations, deformations and chromosomal abnormalities;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z13.7;Special screening examination for congenital malformations, deformations and chromosomal abnormalities;SAME-AS;;;;;;;
;Special screening examination for other specified diseases and disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z13.8;Special screening examination for other specified diseases and disorders;SAME-AS;;;;;;;
;Special screening examination, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z13.9;Special screening examination, unspecified;SAME-AS;;;;;;;
;Contact with and exposure to intestinal infectious diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z20.0;Contact with and exposure to intestinal infectious diseases;SAME-AS;;;;;;;
;Contact with and exposure to tuberculosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z20.1;Contact with and exposure to tuberculosis;SAME-AS;;;;;;;
;Contact with and exposure to infections with a predominantly sexual mode of transmission;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z20.2;Contact with and exposure to infections with a predominantly sexual mode of transmission;SAME-AS;;;;;;;
;Contact with and exposure to rabies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z20.3;Contact with and exposure to rabies;SAME-AS;;;;;;;
;Contact with and exposure to rubella;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z20.4;Contact with and exposure to rubella;SAME-AS;;;;;;;
;Contact with and exposure to viral hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z20.5;Contact with and exposure to viral hepatitis;SAME-AS;;;;;;;
;Contact with and exposure to human immunodeficiency virus [HIV];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z20.6;Contact with and exposure to human immunodeficiency virus [HIV];SAME-AS;;;;;;;
;Contact with and exposure to pediculosis, acariasis and other infestations;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z20.7;Contact with and exposure to pediculosis, acariasis and other infestations;SAME-AS;;;;;;;
;Contact with and exposure to other communicable diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z20.8;Contact with and exposure to other communicable diseases;SAME-AS;;;;;;;
;Contact with and exposure to unspecified communicable disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z20.9;Contact with and exposure to unspecified communicable disease;SAME-AS;;;;;;;
;Carrier of typhoid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z22.0;Carrier of typhoid;SAME-AS;;;;;;;
;Carrier of other intestinal infectious diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z22.1;Carrier of other intestinal infectious diseases;SAME-AS;;;;;;;
;Carrier of diphtheria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z22.2;Carrier of diphtheria;SAME-AS;;;;;;;
;Carrier of other specified bacterial diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z22.3;Carrier of other specified bacterial diseases;SAME-AS;;;;;;;
;Carrier of infections with a predominantly sexual mode of transmission;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z22.4;Carrier of infections with a predominantly sexual mode of transmission;SAME-AS;;;;;;;
;Carrier of viral hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z22.5;Carrier of viral hepatitis;SAME-AS;;;;;;;
;Carrier of human T-lymphotropic virus type- 1 [HTLV-1] infection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z22.6;Carrier of human T-lymphotropic virus type- 1 [HTLV-1] infection;SAME-AS;;;;;;;
;Carrier of other infectious diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z22.8;Carrier of other infectious diseases;SAME-AS;;;;;;;
;Carrier of infectious disease, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z22.9;Carrier of infectious disease, unspecified;SAME-AS;;;;;;;
;Need for immunization against cholera alone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z23.0;Need for immunization against cholera alone;SAME-AS;;;;;;;
;Need for immunization against typhoid-paratyphoid alone [TAB];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z23.1;Need for immunization against typhoid-paratyphoid alone [TAB];SAME-AS;;;;;;;
;Need for immunization against tuberculosis [BCG];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z23.2;Need for immunization against tuberculosis [BCG];SAME-AS;;;;;;;
;Need for immunization against plague;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z23.3;Need for immunization against plague;SAME-AS;;;;;;;
;Need for immunization against tularaemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z23.4;Need for immunization against tularaemia;SAME-AS;;;;;;;
;Need for immunization against tetanus alone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z23.5;Need for immunization against tetanus alone;SAME-AS;;;;;;;
;Need for immunization against diphtheria alone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z23.6;Need for immunization against diphtheria alone;SAME-AS;;;;;;;
;Need for immunization against pertussis alone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z23.7;Need for immunization against pertussis alone;SAME-AS;;;;;;;
;Need for immunization against other single bacterial diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z23.8;Need for immunization against other single bacterial diseases;SAME-AS;;;;;;;
;Need for immunization against poliomyelitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z24.0;Need for immunization against poliomyelitis;SAME-AS;;;;;;;
;Need for immunization against arthropod-borne viral encephalitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z24.1;Need for immunization against arthropod-borne viral encephalitis;SAME-AS;;;;;;;
;Need for immunization against rabies;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z24.2;Need for immunization against rabies;SAME-AS;;;;;;;
;Need for immunization against yellow fever;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z24.3;Need for immunization against yellow fever;SAME-AS;;;;;;;
;Need for immunization against measles alone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z24.4;Need for immunization against measles alone;SAME-AS;;;;;;;
;Need for immunization against rubella alone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z24.5;Need for immunization against rubella alone;SAME-AS;;;;;;;
;Need for immunization against viral hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z24.6;Need for immunization against viral hepatitis;SAME-AS;;;;;;;
;Need for immunization against mumps alone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z25.0;Need for immunization against mumps alone;SAME-AS;;;;;;;
;Need for immunization against influenza;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z25.1;Need for immunization against influenza;SAME-AS;;;;;;;
;Need for immunization against other specified single viral diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z25.8;Need for immunization against other specified single viral diseases;SAME-AS;;;;;;;
;Need for immunization against leishmaniasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z26.0;Need for immunization against leishmaniasis;SAME-AS;;;;;;;
;Need for immunization against other specified single infectious diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z26.8;Need for immunization against other specified single infectious diseases;SAME-AS;;;;;;;
;Need for immunization against unspecified infectious disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z26.9;Need for immunization against unspecified infectious disease;SAME-AS;;;;;;;
;Need for immunization against cholera with typhoid-paratyphoid [cholera + TAB];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z27.0;Need for immunization against cholera with typhoid-paratyphoid [cholera + TAB];SAME-AS;;;;;;;
;Need for immunization against diphtheria-tetanus-pertussis, combined [DTP];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z27.1;Need for immunization against diphtheria-tetanus-pertussis, combined [DTP];SAME-AS;;;;;;;
;Need for immunization against diphtheria-tetanus-pertussis with typhoid-paratyphoid [DTP + TAB];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z27.2;Need for immunization against diphtheria-tetanus-pertussis with typhoid-paratyphoid [DTP + TAB];SAME-AS;;;;;;;
;Need for immunization against diphtheria-tetanus-pertussis with poliomyelitis [DTP + polio];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z27.3;Need for immunization against diphtheria-tetanus-pertussis with poliomyelitis [DTP + polio];SAME-AS;;;;;;;
;Need for immunization against measles-mumps-rubella [MMR];;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z27.4;Need for immunization against measles-mumps-rubella [MMR];SAME-AS;;;;;;;
;Need for immunization against other combinations of infectious diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z27.8;Need for immunization against other combinations of infectious diseases;SAME-AS;;;;;;;
;Need for immunization against unspecified combinations of infectious diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z27.9;Need for immunization against unspecified combinations of infectious diseases;SAME-AS;;;;;;;
;Immunization not carried out because of contraindication;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z28.0;Immunization not carried out because of contraindication;SAME-AS;;;;;;;
;Immunization not carried out because of patients decision for reasons of belief and group pressure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z28.1;Immunization not carried out because of patients decision for reasons of belief and group pressure;SAME-AS;;;;;;;
;Immunization not carried out because of patients decision for other and unspecified reasons;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z28.2;Immunization not carried out because of patients decision for other and unspecified reasons;SAME-AS;;;;;;;
;Immunization not carried out for other reasons;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z28.8;Immunization not carried out for other reasons;SAME-AS;;;;;;;
;Immunization not carried out for unspecified reason;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z28.9;Immunization not carried out for unspecified reason;SAME-AS;;;;;;;
;Isolation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z29.0;Isolation;SAME-AS;;;;;;;
;Prophylactic immunotherapy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z29.1;Prophylactic immunotherapy;SAME-AS;;;;;;;
;Other prophylactic chemotherapy;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z29.2;Other prophylactic chemotherapy;SAME-AS;;;;;;;
;Other specified prophylactic measures;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z29.8;Other specified prophylactic measures;SAME-AS;;;;;;;
;Prophylactic measure, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z29.9;Prophylactic measure, unspecified;SAME-AS;;;;;;;
;Persons encountering health services in circumstances related to reproduction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z30;Persons encountering health services in circumstances related to reproduction;SAME-AS;;;;;;;
;General counselling and advice on contraception;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z30.0;General counselling and advice on contraception;SAME-AS;;;;;;;
;Insertion of (intrauterine) contraceptive device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z30.1;Insertion of (intrauterine) contraceptive device;SAME-AS;;;;;;;
;Sterilization;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z30.2;Sterilization;SAME-AS;;;;;;;
;Menstrual extraction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z30.3;Menstrual extraction;SAME-AS;;;;;;;
;Surveillance of contraceptive drugs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z30.4;Surveillance of contraceptive drugs;SAME-AS;;;;;;;
;Surveillance of (intrauterine) contraceptive device;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z30.5;Surveillance of (intrauterine) contraceptive device;SAME-AS;;;;;;;
;Other contraceptive management;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z30.8;Other contraceptive management;SAME-AS;;;;;;;
;Contraceptive management, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z30.9;Contraceptive management, unspecified;SAME-AS;;;;;;;
;Tuboplasty or vasoplasty after previous sterilization;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z31.0;Tuboplasty or vasoplasty after previous sterilization;SAME-AS;;;;;;;
;Artificial insemination;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z31.1;Artificial insemination;SAME-AS;;;;;;;
;In vitro fertilization;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z31.2;In vitro fertilization;SAME-AS;;;;;;;
;Other assisted fertilization methods;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z31.3;Other assisted fertilization methods;SAME-AS;;;;;;;
;Procreative investigation and testing;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z31.4;Procreative investigation and testing;SAME-AS;;;;;;;
;Genetic counselling;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z31.5;Genetic counselling;SAME-AS;;;;;;;
;General counselling and advice on procreation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z31.6;General counselling and advice on procreation;SAME-AS;;;;;;;
;Other procreative management;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z31.8;Other procreative management;SAME-AS;;;;;;;
;Procreative management, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z31.9;Procreative management, unspecified;SAME-AS;;;;;;;
;Pregnancy, not (yet) confirmed;;;;Diagnosis;N/A;;FALSE;ICD10-BD;Z32.0;Pregnancy, not (yet) confirmed;SAME-AS;;;;;;;
