uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Malignant neoplasm of floor of mouth, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C04.9;;SAME-AS;;;;;;;
;Malignant neoplasm of palate;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C05;;SAME-AS;;;;;;;
;Malignant neoplasm of hard palate;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C05.0;;SAME-AS;;;;;;;
;Malignant neoplasm of soft palate;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C05.1;;SAME-AS;;;;;;;
;Malignant neoplasm of uvula;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C05.2;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of palate;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C05.8;;SAME-AS;;;;;;;
;Malignant neoplasm of palate, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C05.9;;SAME-AS;;;;;;;
;Malignant neoplasm of other and unspecified parts of mouth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C06;;SAME-AS;;;;;;;
;Malignant neoplasm of cheek mucosa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C06.0;;SAME-AS;;;;;;;
;Malignant neoplasm of vestibule of mouth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C06.1;;SAME-AS;;;;;;;
;Malignant neoplasm of retromolar area;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C06.2;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of other and unspecified parts of mouth;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C06.8;;SAME-AS;;;;;;;
;Malignant neoplasm of mouth, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C06.9;;SAME-AS;;;;;;;
;Malignant neoplasm of parotid gland;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C07;;SAME-AS;;;;;;;
;Malignant neoplasm of other and unspecified major salivary glands;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C08;;SAME-AS;;;;;;;
;Malignant neoplasm of submandibular gland;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C08.0;;SAME-AS;;;;;;;
;Malignant neoplasm of sublingual gland;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C08.1;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of major salivary glands;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C08.8;;SAME-AS;;;;;;;
;Malignant neoplasm of major salivary gland, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C08.9;;SAME-AS;;;;;;;
;Malignant neoplasm of tonsil;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C09;;SAME-AS;;;;;;;
;Malignant neoplasm of tonsillar fossa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C09.0;;SAME-AS;;;;;;;
;Malignant neoplasm of tonsillar pillar (anterior) (posterior);;;;Diagnosis;N/A;;FALSE;ICD10-BD;C09.1;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of tonsil;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C09.8;;SAME-AS;;;;;;;
;Malignant neoplasm of tonsil, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C09.9;;SAME-AS;;;;;;;
;Malignant neoplasm of oropharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C10;;SAME-AS;;;;;;;
;Malignant neoplasm of vallecula;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C10.0;;SAME-AS;;;;;;;
;Malignant neoplasm of anterior surface of epiglottis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C10.1;;SAME-AS;;;;;;;
;Malignant neoplasm of lateral wall of oropharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C10.2;;SAME-AS;;;;;;;
;Malignant neoplasm of posterior wall of oropharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C10.3;;SAME-AS;;;;;;;
;Malignant neoplasm of branchial cleft;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C10.4;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of oropharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C10.8;;SAME-AS;;;;;;;
;Malignant neoplasm of oropharynx, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C10.9;;SAME-AS;;;;;;;
;Malignant neoplasm of nasopharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C11;;SAME-AS;;;;;;;
;Malignant neoplasm of superior wall of nasopharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C11.0;;SAME-AS;;;;;;;
;Malignant neoplasm of posterior wall of nasopharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C11.1;;SAME-AS;;;;;;;
;Malignant neoplasm of lateral wall of nasopharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C11.2;;SAME-AS;;;;;;;
;Malignant neoplasm of anterior wall of nasopharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C11.3;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of nasopharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C11.8;;SAME-AS;;;;;;;
;Malignant neoplasm of nasopharynx, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C11.9;;SAME-AS;;;;;;;
;Malignant neoplasm of pyriform sinus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C12;;SAME-AS;;;;;;;
;Malignant neoplasm of hypopharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C13;;SAME-AS;;;;;;;
;Malignant neoplasm of postcricoid region;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C13.0;;SAME-AS;;;;;;;
;Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C13.1;;SAME-AS;;;;;;;
;Malignant neoplasm of posterior wall of hypopharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C13.2;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of hypopharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C13.8;;SAME-AS;;;;;;;
;Malignant neoplasm of hypopharynx, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C13.9;;SAME-AS;;;;;;;
;Malignant neoplasm of other and ill-defined sites in the lip, oral cavity, and pharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C14;;SAME-AS;;;;;;;
;Malignant neoplasm of pharynx, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C14.0;;SAME-AS;;;;;;;
;Malignant neoplasm of Waldeyer's ring;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C14.2;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of lip, oral cavity, and pharynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C14.8;;SAME-AS;;;;;;;
;Malignant neoplasm of esophagus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C15;;SAME-AS;;;;;;;
;Malignant neoplasm of cervical part of esophagus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C15.0;;SAME-AS;;;;;;;
;Malignant neoplasm of thoracic part of esophagus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C15.1;;SAME-AS;;;;;;;
;Malignant neoplasm of abdominal part of esophagus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C15.2;;SAME-AS;;;;;;;
;Malignant neoplasm of upper third of esophagus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C15.3;;SAME-AS;;;;;;;
;Malignant neoplasm of middle third of esophagus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C15.4;;SAME-AS;;;;;;;
;Malignant neoplasm of lower third of esophagus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C15.5;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of esophagus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C15.8;;SAME-AS;;;;;;;
;Malignant neoplasm of esophagus, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C15.9;;SAME-AS;;;;;;;
;Malignant neoplasm of stomach;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C16;;SAME-AS;;;;;;;
;Malignant neoplasm of cardia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C16.0;;SAME-AS;;;;;;;
;Malignant neoplasm of fundus of stomach;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C16.1;;SAME-AS;;;;;;;
;Malignant neoplasm of body of stomach;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C16.2;;SAME-AS;;;;;;;
;Malignant neoplasm of pyloric antrum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C16.3;;SAME-AS;;;;;;;
;Malignant neoplasm of pylorus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C16.4;;SAME-AS;;;;;;;
;Malignant neoplasm of lesser curvature of stomach, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C16.5;;SAME-AS;;;;;;;
;Malignant neoplasm of greater curvature of stomach, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C16.6;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of stomach;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C16.8;;SAME-AS;;;;;;;
;Malignant neoplasm of stomach, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C16.9;;SAME-AS;;;;;;;
;Malignant neoplasm of small intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C17;;SAME-AS;;;;;;;
;Malignant neoplasm of duodenum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C17.0;;SAME-AS;;;;;;;
;Malignant neoplasm of jejunum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C17.1;;SAME-AS;;;;;;;
;Malignant neoplasm of ileum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C17.2;;SAME-AS;;;;;;;
;Malignant neoplasm of Meckel's diverticulum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C17.3;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of small intestine;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C17.8;;SAME-AS;;;;;;;
;Malignant neoplasm of small intestine, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C17.9;;SAME-AS;;;;;;;
;Malignant neoplasm of colon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C18;;SAME-AS;;;;;;;
;Malignant neoplasm of cecum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C18.0;;SAME-AS;;;;;;;
;Malignant neoplasm of appendix;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C18.1;;SAME-AS;;;;;;;
;Malignant neoplasm of ascending colon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C18.2;;SAME-AS;;;;;;;
;Malignant neoplasm of hepatic flexure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C18.3;;SAME-AS;;;;;;;
;Malignant neoplasm of transverse colon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C18.4;;SAME-AS;;;;;;;
;Malignant neoplasm of splenic flexure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C18.5;;SAME-AS;;;;;;;
;Malignant neoplasm of descending colon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C18.6;;SAME-AS;;;;;;;
;Malignant neoplasm of sigmoid colon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C18.7;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of colon;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C18.8;;SAME-AS;;;;;;;
;Malignant neoplasm of colon, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C18.9;;SAME-AS;;;;;;;
;Malignant neoplasm of rectosigmoid junction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C19;;SAME-AS;;;;;;;
;Malignant neoplasm of rectum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C20;;SAME-AS;;;;;;;
;Malignant neoplasm of anus and anal canal;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C21;;SAME-AS;;;;;;;
;Malignant neoplasm of anus, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C21.0;;SAME-AS;;;;;;;
;Malignant neoplasm of anal canal;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C21.1;;SAME-AS;;;;;;;
;Malignant neoplasm of cloacogenic zone;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C21.2;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of rectum, anus, and anal canal;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C21.8;;SAME-AS;;;;;;;
;Malignant neoplasm of liver and intrahepatic bile ducts;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C22;;SAME-AS;;;;;;;
;Liver cell carcinoma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C22.0;;SAME-AS;;;;;;;
;Intrahepatic bile duct carcinoma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C22.1;;SAME-AS;;;;;;;
;Hepatoblastoma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C22.2;;SAME-AS;;;;;;;
;Angiosarcoma of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C22.3;;SAME-AS;;;;;;;
;Other sarcomas of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C22.4;;SAME-AS;;;;;;;
;Other specified carcinomas of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C22.7;;SAME-AS;;;;;;;
;Malignant neoplasm of liver, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C22.9;;SAME-AS;;;;;;;
;Malignant neoplasm of gallbladder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C23;;SAME-AS;;;;;;;
;Malignant neoplasm of other and unspecified parts of biliary tract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C24;;SAME-AS;;;;;;;
;Malignant neoplasm of extrahepatic bile duct;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C24.0;;SAME-AS;;;;;;;
;Malignant neoplasm of ampulla of Vater;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C24.1;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of biliary tract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C24.8;;SAME-AS;;;;;;;
;Malignant neoplasm of biliary tract, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C24.9;;SAME-AS;;;;;;;
;Malignant neoplasm of pancreas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C25;;SAME-AS;;;;;;;
;Malignant neoplasm of head of pancreas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C25.0;;SAME-AS;;;;;;;
;Malignant neoplasm of body of pancreas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C25.1;;SAME-AS;;;;;;;
;Malignant neoplasm of tail of pancreas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C25.2;;SAME-AS;;;;;;;
;Malignant neoplasm of pancreatic duct;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C25.3;;SAME-AS;;;;;;;
;Malignant neoplasm of endocrine pancreas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C25.4;;SAME-AS;;;;;;;
;Malignant neoplasm of other parts of pancreas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C25.7;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of pancreas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C25.8;;SAME-AS;;;;;;;
;Malignant neoplasm of pancreas, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C25.9;;SAME-AS;;;;;;;
;Malignant neoplasm of other and ill-defined digestive organs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C26;;SAME-AS;;;;;;;
;Malignant neoplasm of intestinal tract, part unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C26.0;;SAME-AS;;;;;;;
;Malignant neoplasm of spleen;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C26.1;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of digestive system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C26.8;;SAME-AS;;;;;;;
;Malignant neoplasm of ill-defined sites within the digestive system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C26.9;;SAME-AS;;;;;;;
;Malignant neoplasm of nasal cavity and middle ear;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C30;;SAME-AS;;;;;;;
;Malignant neoplasm of nasal cavity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C30.0;;SAME-AS;;;;;;;
;Malignant neoplasm of middle ear;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C30.1;;SAME-AS;;;;;;;
;Malignant neoplasm of accessory sinuses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C31;;SAME-AS;;;;;;;
;Malignant neoplasm of maxillary sinus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C31.0;;SAME-AS;;;;;;;
;Malignant neoplasm of ethmoidal sinus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C31.1;;SAME-AS;;;;;;;
;Malignant neoplasm of frontal sinus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C31.2;;SAME-AS;;;;;;;
;Malignant neoplasm of sphenoidal sinus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C31.3;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of accessory sinuses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C31.8;;SAME-AS;;;;;;;
;Malignant neoplasm of accessory sinus, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C31.9;;SAME-AS;;;;;;;
;Malignant neoplasm of larynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C32;;SAME-AS;;;;;;;
;Malignant neoplasm of glottis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C32.0;;SAME-AS;;;;;;;
;Malignant neoplasm of supraglottis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C32.1;;SAME-AS;;;;;;;
;Malignant neoplasm of subglottis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C32.2;;SAME-AS;;;;;;;
;Malignant neoplasm of laryngeal cartilage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C32.3;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of larynx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C32.8;;SAME-AS;;;;;;;
;Malignant neoplasm of larynx, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C32.9;;SAME-AS;;;;;;;
;Malignant neoplasm of trachea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C33;;SAME-AS;;;;;;;
;Malignant neoplasm of bronchus and lung;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C34;;SAME-AS;;;;;;;
;Malignant neoplasm of main bronchus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C34.0;;SAME-AS;;;;;;;
;Malignant neoplasm of upper lobe, bronchus or lung;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C34.1;;SAME-AS;;;;;;;
;Malignant neoplasm of middle lobe, bronchus or lung;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C34.2;;SAME-AS;;;;;;;
;Malignant neoplasm of lower lobe, bronchus or lung;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C34.3;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of bronchus and lung;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C34.8;;SAME-AS;;;;;;;
;Malignant neoplasm of bronchus or lung, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C34.9;;SAME-AS;;;;;;;
;Malignant neoplasm of thymus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C37;;SAME-AS;;;;;;;
;Malignant neoplasm of heart, mediastinum, and pleura;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C38;;SAME-AS;;;;;;;
;Malignant neoplasm of heart;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C38.0;;SAME-AS;;;;;;;
;Malignant neoplasm of anterior mediastinum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C38.1;;SAME-AS;;;;;;;
;Malignant neoplasm of posterior mediastinum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C38.2;;SAME-AS;;;;;;;
;Malignant neoplasm of mediastinum, part unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C38.3;;SAME-AS;;;;;;;
;Malignant neoplasm of pleura;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C38.4;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of heart, mediastinum, and pleura;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C38.8;;SAME-AS;;;;;;;
;Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C39;;SAME-AS;;;;;;;
;Malignant neoplasm of upper respiratory tract, part unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C39.0;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of respiratory and intrathoracic organs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C39.8;;SAME-AS;;;;;;;
;Malignant neoplasm of ill-defined sites within the respiratory system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C39.9;;SAME-AS;;;;;;;
;Malignant neoplasm of bone and articular cartilage of limbs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C40;;SAME-AS;;;;;;;
;Malignant neoplasm of scapula and long bones of upper limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C40.0;;SAME-AS;;;;;;;
;Malignant neoplasm of short bones of upper limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C40.1;;SAME-AS;;;;;;;
;Malignant neoplasm of long bones of lower limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C40.2;;SAME-AS;;;;;;;
;Malignant neoplasm of short bones of lower limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C40.3;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of bone and articular cartilage of limbs;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C40.8;;SAME-AS;;;;;;;
;Malignant neoplasm of bone and articular cartilage of limb, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C40.9;;SAME-AS;;;;;;;
;Malignant neoplasm of bone and articular cartilage of other and unspecified sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C41;;SAME-AS;;;;;;;
;Malignant neoplasm of bones of skull and face;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C41.0;;SAME-AS;;;;;;;
;Malignant neoplasm of mandible;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C41.1;;SAME-AS;;;;;;;
;Malignant neoplasm of vertebral column;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C41.2;;SAME-AS;;;;;;;
;Malignant neoplasm of ribs, sternum, and clavicle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C41.3;;SAME-AS;;;;;;;
;Malignant neoplasm of pelvic bones, sacrum, and coccyx;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C41.4;;SAME-AS;;;;;;;
;Malignant neoplasm of overlapping lesion of bone and articular cartilage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C41.8;;SAME-AS;;;;;;;
;Malignant neoplasm of bone and articular cartilage, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;C41.9;;SAME-AS;;;;;;;
